dataset,mean_agreement,high_agreement_frac,improvement,base_mse,mean_gate
ETTm2,0.6785714030265808,0.65625,3.2549197408704678,108.353515625,0.6019344925880432
ETTm2,0.267857164144516,0.010416666666666666,-8.991458958015071,25.703399658203125,0.0379464291036129
ETTm2,0.4464286267757416,0.3541666666666667,10.001795839686814,9.49971866607666,0.3229166567325592
ETTm2,0.4970238208770752,0.3958333333333333,-2.0729285465789933,3.617759943008423,0.3950892686843872
ETTm2,0.6309523582458496,0.53125,34.897341737220856,9.283564567565918,0.5066964626312256
ETTm2,0.2797618806362152,0.0625,11.099709872678828,9.981045722961426,0.0744047537446022
ETTm2,0.7261905074119568,0.78125,0.2206162746456949,9.771193504333496,0.6986607909202576
ETTm2,0.7321429252624512,0.7083333333333334,8.687400802609654,10.335197448730469,0.6622024178504944
ETTm2,0.824404776096344,0.78125,-2.4140967639796536,13.844993591308594,0.7723214030265808
ETTm2,0.577380895614624,0.5208333333333334,2.278656781897124,15.048979759216309,0.4747024476528168
ETTm2,0.4494047164916992,0.20833333333333334,6.887367598355276,0.8583235144615173,0.2105654627084732
ETTm2,0.1875,0.0,6.8041684062455445,4.628795146942139,0.011160713620483875
ETTm2,0.800595223903656,0.7916666666666666,10.044524384266214,4.476979732513428,0.7477679252624512
ETTm2,0.2529761493206024,0.0,9.745501654548558,1.1991218328475952,0.0275297611951828
ETTm2,0.5089285969734192,0.4583333333333333,1.3790932499824877,14.561945915222168,0.3861607313156128
ETTm2,0.6041666865348816,0.65625,11.176932707330915,40.36016845703125,0.5669642686843872
ETTm2,0.3392857015132904,0.041666666666666664,-4.557879489015583,5.041285514831543,0.0758928582072258
ETTm2,0.526785671710968,0.5520833333333334,1.802265774211324,66.16720581054688,0.4732142984867096
ETTm2,0.6339285969734192,0.7291666666666666,14.533874562642396,46.2635612487793,0.6108630895614624
ETTm2,0.3690476417541504,0.17708333333333334,-0.5948732850194273,2.6855876445770264,0.1703869104385376
ETTm2,0.2857142686843872,0.0625,-0.27378407607583594,8.405481338500977,0.0758928582072258
ETTm2,0.6666666865348816,0.65625,-13.48098233664768,0.5698975920677185,0.5989583730697632
ETTm2,0.7440476417541504,0.8020833333333334,16.11201390075012,5.6128249168396,0.7239583134651184
ETTm2,0.6458333134651184,0.625,5.920805204791957,1.049200177192688,0.5617559552192688
ETTm2,0.636904776096344,0.6458333333333334,-7.591016952114725,4.855646133422852,0.5803571343421936
ETTm2,0.7589285969734192,0.9479166666666666,4.442437028182354,4.887730121612549,0.7991070747375488
ETTm2,0.5357142090797424,0.4270833333333333,5.986825563206857,26.712007522583008,0.3861607611179352
ETTm2,0.3333333432674408,0.03125,-4.484806440394347,12.582962036132812,0.0677083283662796
ETTm2,0.3958333432674408,0.2916666666666667,-22.500731822018498,0.8270460963249207,0.2626488506793976
ETTm2,0.357142835855484,0.2604166666666667,7.760861044733041,27.752843856811523,0.2284226417541504
ETTm2,0.6964285969734192,0.78125,-10.328642101648047,19.01431655883789,0.6674107909202576
ETTm2,0.306547611951828,0.10416666666666667,1.7213565355371656,64.15328216552734,0.1078869104385376
ETTm2,0.3333333432674408,0.13541666666666666,1.9144526857403814,2.0674076080322266,0.1346726268529892
ETTm2,0.416666716337204,0.4375,4.648785524062355,22.082555770874023,0.3497024476528168
ETTm2,0.75,0.75,-41.33896989873533,6.301782131195068,0.7053571343421936
ETTm2,0.3630952835083008,0.19791666666666666,-5.176542977042386,2.2132503986358643,0.1822916716337204
ETTm2,0.6428571343421936,0.4479166666666667,4.509794267286346,7.594995021820068,0.4680059850215912
ETTm2,0.3035714328289032,0.0,-1.4903738776548043,2.361525535583496,0.0401785671710968
ETTm2,0.3839285671710968,0.15625,0.053216101287359145,23.313901901245117,0.1681547611951828
