dataset,recurrence,ret_imp,rand_imp,ret_advantage
ETTh1,0.647895872592926,-0.459451608198745,10.443378757392779,-10.902830365591523
ETTh1,0.5285584330558777,0.1791376720326441,-4.14395817881765,4.323095850850295
ETTh1,0.539754331111908,-0.29820298670709067,-2.7916961824794138,2.493493195772323
ETTh1,0.5837082862854004,0.04875430271406482,9.502037378599978,-9.453283075885913
ETTh1,0.6429038047790527,0.12995117929711064,28.434853299946393,-28.30490212064928
ETTh1,0.712052583694458,17.62122935665805,2.361872528465042,15.259356828193006
ETTh1,0.7301479578018188,16.223810607179356,-6.1635160477996624,22.38732665497902
ETTh1,0.7877016663551331,-1.5129323861898338,-19.03720558643904,17.524273200249205
ETTh1,0.6329978704452515,-0.1845319888176326,-0.340774123256244,0.1562421344386114
ETTh1,0.5539547204971313,-18.963598350444432,4.055462621764415,-23.019060972208848
ETTh1,0.47102558612823486,-52.08095925075716,-24.0754392395417,-28.00552001121546
ETTh1,0.5188238024711609,3.7815982022875194,8.975699555654973,-5.194101353367454
ETTh1,0.44282007217407227,4.553177049984254,-16.95623835747928,21.509415407463532
Weather,0.7415561079978943,-17.81427205920865,-10.924278039616201,-6.88999401959245
Weather,0.765113353729248,-0.41945020575633346,-2.046134792276311,1.6266845865199777
Weather,0.6814874410629272,36.09079564708491,23.972909647517575,12.117885999567335
Weather,0.6713500022888184,13.319849316027168,-7.629490216289474,20.949339532316642
Weather,0.6856166124343872,2.4571503035803697,4.65574756816326,-2.1985972645828906
Weather,0.7893571853637695,-5.414096863287989,-2.1458228126759025,-3.268274050612087
Weather,0.8102289438247681,29.846649965611356,18.833895897409164,11.012754068202192
Weather,0.8792491555213928,13.825000824917064,2.6210243983272496,11.203976426589815
Weather,0.8835457563400269,-19.10734247621125,0.113051639565014,-19.220394115776266
Weather,0.8851351141929626,-31.66030052829675,4.228657541440228,-35.88895806973698
Weather,0.442078173160553,12.407194119337603,-6.068318046802279,18.475512166139882
Weather,0.6337212920188904,20.33001046186487,7.940155655431893,12.389854806432977
Weather,0.6390538215637207,40.85777938384265,38.119921034191464,2.7378583496511837
Weather,0.638458251953125,6.364267729498952,3.013821509576104,3.3504462199228477
Weather,0.842074990272522,0.5448960500258392,41.60526737559954,-41.0603713255737
Weather,0.8296263217926025,-0.3408464840327004,-12.641104970792991,12.30025848676029
Weather,0.9000635743141174,18.83841298583892,-12.661971874196787,31.50038486003571
Weather,0.88530033826828,-1.2114900124982055,22.081303504473897,-23.292793516972104
Weather,0.894721508026123,0.19257608436050747,-0.8977713137320162,1.0903473980925238
